date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
03:16:59	67781/67781	---M--	200	added ('OK')	image/png	etag:%2263e73f95-108c5%22	https://www.classcentral.com/report/wp-content/uploads/2023/02/DaVinci-Resolve-BCG-Banner.png	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/wp-content/uploads/2023/02/DaVinci-Resolve-BCG-Banner.png	(from https://www.classcentral.com/report/best-davinci-resolve-courses/)
03:17:00	254492/254492	---M--	200	added ('OK')	image/png	etag:%2263e7713a-3e21c%22	https://www.classcentral.com/report/wp-content/uploads/2023/02/1.-DaVinci-Resolve-18-%e2%80%93-Training-Blackmagic-Design.png	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/wp-content/uploads/2023/02/1.-DaVinci-Resolve-18-%e2%80%93-Training-Blackmagic-Design.png	(from https://www.classcentral.com/report/best-davinci-resolve-courses/)
03:17:01	229543/229543	---M--	200	added ('OK')	image/png	etag:%2263e77130-380a7%22	https://www.classcentral.com/report/wp-content/uploads/2023/02/2.-RESOLVE-18-CRASH-COURSE-Davinci-Resolve-18-Walkthrough-BEGINNER-Casey-Faris.png	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/wp-content/uploads/2023/02/2.-RESOLVE-18-CRASH-COURSE-Davinci-Resolve-18-Walkthrough-BEGINNER-Casey-Faris.png	(from https://www.classcentral.com/report/best-davinci-resolve-courses/)
03:17:02	208304/208304	---M--	200	added ('OK')	image/png	etag:%2263e77127-32db0%22	https://www.classcentral.com/report/wp-content/uploads/2023/02/3.-DaVinci-Resolve-for-Beginners-Domestika.png	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/wp-content/uploads/2023/02/3.-DaVinci-Resolve-for-Beginners-Domestika.png	(from https://www.classcentral.com/report/best-davinci-resolve-courses/)
03:17:03	192207/192207	---M--	200	added ('OK')	image/png	etag:%2263e73fd7-2eecf%22	https://www.classcentral.com/report/wp-content/uploads/2023/02/4.-DAVINCI-RESOLVE-18-FREE-COURSE-Sergio-Mota-_-Academy.png	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/wp-content/uploads/2023/02/4.-DAVINCI-RESOLVE-18-FREE-COURSE-Sergio-Mota-_-Academy.png	(from https://www.classcentral.com/report/best-davinci-resolve-courses/)
03:17:04	162858/162858	---M--	200	added ('OK')	image/png	etag:%2263e73fcd-27c2a%22	https://www.classcentral.com/report/wp-content/uploads/2023/02/5.-Color-Grading-with-Da-Vinci-Resolve_-Beginner-to-Advanced-Udemy.png	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/wp-content/uploads/2023/02/5.-Color-Grading-with-Da-Vinci-Resolve_-Beginner-to-Advanced-Udemy.png	(from https://www.classcentral.com/report/best-davinci-resolve-courses/)
03:17:05	156017/156017	---M--	200	added ('OK')	image/png	etag:%2263e73f8c-26171%22	https://www.classcentral.com/report/wp-content/uploads/2023/02/6.-Beginner-to-Advanced-Udemy.png	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/wp-content/uploads/2023/02/6.-Beginner-to-Advanced-Udemy.png	(from https://www.classcentral.com/report/best-davinci-resolve-courses/)
03:17:06	258341/258341	---M--	200	added ('OK')	image/png	etag:%2263e73fc2-3f125%22	https://www.classcentral.com/report/wp-content/uploads/2023/02/7.-DaVinci-Resolve-Fundamentals-LinkedIn-Learning.png	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/wp-content/uploads/2023/02/7.-DaVinci-Resolve-Fundamentals-LinkedIn-Learning.png	(from https://www.classcentral.com/report/best-davinci-resolve-courses/)
03:17:08	180831/180831	---M--	200	added ('OK')	image/png	etag:%2263e73fb8-2c25f%22	https://www.classcentral.com/report/wp-content/uploads/2023/02/8.-DaVinci-Resolve-Color-Grading-for-Beginners-_-FREE-COURSE-Envato-Tuts.png	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/wp-content/uploads/2023/02/8.-DaVinci-Resolve-Color-Grading-for-Beginners-_-FREE-COURSE-Envato-Tuts.png	(from https://www.classcentral.com/report/best-davinci-resolve-courses/)
03:17:09	201268/201268	---M--	200	added ('OK')	image/png	etag:%2263e73f9f-31234%22	https://www.classcentral.com/report/wp-content/uploads/2023/02/9.-DAVINCI-RESOLVE-18-for-BEGINNERS-2023-Guide-_-Everything-You-NEED-to-KNOW-to-get-STARTED-Jason-Yadlovski.png	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/wp-content/uploads/2023/02/9.-DAVINCI-RESOLVE-18-for-BEGINNERS-2023-Guide-_-Everything-You-NEED-to-KNOW-to-get-STARTED-Jason-Yadlovski.png	(from https://www.classcentral.com/report/best-davinci-resolve-courses/)
03:17:10	57067/57067	---MCZ	200	added ('OK')	application/json	date:Wed,%2022%20Feb%202023%2001:17:09%20GMT	https://www.classcentral.com/report/wp-json/wp/v2/posts/85322	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/wp-json/wp/v2/posts/85322.json	(from https://www.classcentral.com/report/best-free-prolog-courses/)
03:17:11	2765/2765	---MCZ	200	added ('OK')	application/json	date:Wed,%2022%20Feb%202023%2001:17:10%20GMT	https://www.classcentral.com/report/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.classcentral.com%2Freport%2Fbest-free-prolog-courses%2F	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/wp-json/oembed/1.0/embed2934.json	(from https://www.classcentral.com/report/best-free-prolog-courses/)
03:17:11	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Feb%202023%2001:17:11%20GMT	https://www.classcentral.com/report/?p=85322	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/index3be8.html	(from https://www.classcentral.com/report/best-free-prolog-courses/)
03:17:12	2900/2900	---MCZ	200	added ('OK')	text/xml	date:Wed,%2022%20Feb%202023%2001:17:11%20GMT	https://www.classcentral.com/report/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.classcentral.com%2Freport%2Fbest-free-prolog-courses%2F&format=xml	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/wp-json/oembed/1.0/embedfdea	(from https://www.classcentral.com/report/best-free-prolog-courses/)
03:17:13	80870/80870	---M--	200	added ('OK')	image/png	etag:%2263ea6139-13be6%22	https://www.classcentral.com/report/wp-content/uploads/2023/02/Prolog-BCG-Banner.png	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/wp-content/uploads/2023/02/Prolog-BCG-Banner.png	(from https://www.classcentral.com/report/best-free-prolog-courses/)
03:17:16	69697/69697	---M--	200	added ('OK')	image/png	etag:%2263ea6130-11041%22	https://www.classcentral.com/report/wp-content/uploads/2023/02/1.-The-Power-of-Prolog-Markus-Triska.png	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/wp-content/uploads/2023/02/1.-The-Power-of-Prolog-Markus-Triska.png	(from https://www.classcentral.com/report/best-free-prolog-courses/)
03:17:17	67680/67680	---M--	200	added ('OK')	image/png	etag:%2263ea6126-10860%22	https://www.classcentral.com/report/wp-content/uploads/2023/02/2.-Simply-Logical-%e2%80%93-Intelligent-Reasoning-by-Example-Simply-Logical.png	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/wp-content/uploads/2023/02/2.-Simply-Logical-%e2%80%93-Intelligent-Reasoning-by-Example-Simply-Logical.png	(from https://www.classcentral.com/report/best-free-prolog-courses/)
03:17:19	86201/86201	---M--	200	added ('OK')	image/png	etag:%2263ea611c-150b9%22	https://www.classcentral.com/report/wp-content/uploads/2023/02/3.-Prolog-Programming-Ryan-Schachte.png	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/wp-content/uploads/2023/02/3.-Prolog-Programming-Ryan-Schachte.png	(from https://www.classcentral.com/report/best-free-prolog-courses/)
03:17:20	195924/195924	---M--	200	added ('OK')	image/png	etag:%2263ea6112-2fd54%22	https://www.classcentral.com/report/wp-content/uploads/2023/02/4.-Prolog-Tutorial-Derek-Banas.png	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/wp-content/uploads/2023/02/4.-Prolog-Tutorial-Derek-Banas.png	(from https://www.classcentral.com/report/best-free-prolog-courses/)
03:17:20	59854/59854	---M--	200	added ('OK')	image/png	etag:%2263ea6107-e9ce%22	https://www.classcentral.com/report/wp-content/uploads/2023/02/6.-Prolog-Problems-Bern-University-of-Applied-Sciences.png	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/wp-content/uploads/2023/02/6.-Prolog-Problems-Bern-University-of-Applied-Sciences.png	(from https://www.classcentral.com/report/best-free-prolog-courses/)
03:17:22	126475/126475	---M--	200	added ('OK')	image/png	etag:%2263ea60fd-1ee0b%22	https://www.classcentral.com/report/wp-content/uploads/2023/02/7.-An-introduction-to-Prolog-for-SQL-programmers-Robert-Laing.png	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/wp-content/uploads/2023/02/7.-An-introduction-to-Prolog-for-SQL-programmers-Robert-Laing.png	(from https://www.classcentral.com/report/best-free-prolog-courses/)
03:17:23	76164/76164	---MCZ	200	added ('OK')	application/json	date:Wed,%2022%20Feb%202023%2001:17:22%20GMT	https://www.classcentral.com/report/wp-json/wp/v2/posts/85250	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/wp-json/wp/v2/posts/85250.json	(from https://www.classcentral.com/report/best-japanese-courses/)
03:17:25	2779/2779	---MCZ	200	added ('OK')	application/json	date:Wed,%2022%20Feb%202023%2001:17:23%20GMT	https://www.classcentral.com/report/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.classcentral.com%2Freport%2Fbest-japanese-courses%2F	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/wp-json/oembed/1.0/embed1ea2.json	(from https://www.classcentral.com/report/best-japanese-courses/)
03:17:25	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Feb%202023%2001:17:24%20GMT	https://www.classcentral.com/report/?p=85250	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/index7a82.html	(from https://www.classcentral.com/report/best-japanese-courses/)
03:17:26	2914/2914	---MCZ	200	added ('OK')	text/xml	date:Wed,%2022%20Feb%202023%2001:17:25%20GMT	https://www.classcentral.com/report/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.classcentral.com%2Freport%2Fbest-japanese-courses%2F&format=xml	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/wp-json/oembed/1.0/embed4856	(from https://www.classcentral.com/report/best-japanese-courses/)
03:17:26	10963/10963	---M--	200	added ('OK')	image/png	etag:%2263e28b36-2ad3%22	https://www.classcentral.com/report/wp-content/uploads/2023/02/ASL-BCG-Banner.png	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/wp-content/uploads/2023/02/ASL-BCG-Banner.png	(from https://www.classcentral.com/report/best-japanese-courses/)
03:17:28	116324/116324	---M--	200	added ('OK')	image/png	etag:%2263e28b2d-1c664%22	https://www.classcentral.com/report/wp-content/uploads/2023/02/The-three-scripts.png	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/wp-content/uploads/2023/02/The-three-scripts.png	(from https://www.classcentral.com/report/best-japanese-courses/)
03:17:30	111990/111990	---M--	200	added ('OK')	image/png	etag:%2263e28b9c-1b576%22	https://www.classcentral.com/report/wp-content/uploads/2023/02/1.-Easy-Japanese-NHK-WORLD-JAPAN.png	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/wp-content/uploads/2023/02/1.-Easy-Japanese-NHK-WORLD-JAPAN.png	(from https://www.classcentral.com/report/best-japanese-courses/)
03:17:31	146435/146435	---M--	200	added ('OK')	image/png	etag:%2263e28b93-23c03%22	https://www.classcentral.com/report/wp-content/uploads/2023/02/2.-Complete-Japanese-Course_-Learn-Japanese-for-Beginners-Udemy.png	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/wp-content/uploads/2023/02/2.-Complete-Japanese-Course_-Learn-Japanese-for-Beginners-Udemy.png	(from https://www.classcentral.com/report/best-japanese-courses/)
03:17:32	155221/155221	---M--	200	added ('OK')	image/png	etag:%2263e28b8a-25e55%22	https://www.classcentral.com/report/wp-content/uploads/2023/02/3.-Japanese-Language-Lessons-JapanSocietyNYC.png	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/wp-content/uploads/2023/02/3.-Japanese-Language-Lessons-JapanSocietyNYC.png	(from https://www.classcentral.com/report/best-japanese-courses/)
03:17:33	203776/203776	---M--	200	added ('OK')	image/png	etag:%2263e28b80-31c00%22	https://www.classcentral.com/report/wp-content/uploads/2023/02/4.-Online-Japanese-N5-CourseAll-15-lessons-Udemy.png	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/wp-content/uploads/2023/02/4.-Online-Japanese-N5-CourseAll-15-lessons-Udemy.png	(from https://www.classcentral.com/report/best-japanese-courses/)
03:17:34	196797/196797	---M--	200	added ('OK')	image/png	etag:%2263e28b75-300bd%22	https://www.classcentral.com/report/wp-content/uploads/2023/02/5.-Japanese-Course-for-Absolute-Beginners-Letters-Alphabet-Udemy.png	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/wp-content/uploads/2023/02/5.-Japanese-Course-for-Absolute-Beginners-Letters-Alphabet-Udemy.png	(from https://www.classcentral.com/report/best-japanese-courses/)
03:17:35	75217/75217	---M--	200	added ('OK')	image/png	etag:%2263e28b6b-125d1%22	https://www.classcentral.com/report/wp-content/uploads/2023/02/6.-Learn-Japanese-for-Beginners_-The-Ultimate-100-Lesson-Course-Udemy.png	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/wp-content/uploads/2023/02/6.-Learn-Japanese-for-Beginners_-The-Ultimate-100-Lesson-Course-Udemy.png	(from https://www.classcentral.com/report/best-japanese-courses/)
03:17:36	200367/200367	---M--	200	added ('OK')	image/png	etag:%2263e28b62-30eaf%22	https://www.classcentral.com/report/wp-content/uploads/2023/02/7.-N1%e6%96%87%e5%ad%97%e8%aa%9e%e5%bd%99-vocabulary-for-JLPT-%e6%97%a5%e6%9c%ac%e8%aa%9e%e3%81%ae%e6%a3%ae.png	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/wp-content/uploads/2023/02/7.-N1%e6%96%87%e5%ad%97%e8%aa%9e%e5%bd%99-vocabulary-for-JLPT-%e6%97%a5%e6%9c%ac%e8%aa%9e%e3%81%ae%e6%a3%ae.png	(from https://www.classcentral.com/report/best-japanese-courses/)
03:17:37	213812/213812	---M--	200	added ('OK')	image/png	etag:%2263e28b57-34334%22	https://www.classcentral.com/report/wp-content/uploads/2023/02/8.-Japanese-for-beginners-based-on-MISJ-WELCOME-PROGRAM-Udemy.png	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/wp-content/uploads/2023/02/8.-Japanese-for-beginners-based-on-MISJ-WELCOME-PROGRAM-Udemy.png	(from https://www.classcentral.com/report/best-japanese-courses/)
03:17:38	133627/133627	---M--	200	added ('OK')	image/png	etag:%2263e28b4c-209fb%22	https://www.classcentral.com/report/wp-content/uploads/2023/02/9.-Nihongo-Master.png	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/wp-content/uploads/2023/02/9.-Nihongo-Master.png	(from https://www.classcentral.com/report/best-japanese-courses/)
03:17:39	253849/253849	---M--	200	added ('OK')	image/png	etag:%2263e28b42-3df99%22	https://www.classcentral.com/report/wp-content/uploads/2023/02/10.-JLPT-N5-Japanese-Ammo-with-Misa.png	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/wp-content/uploads/2023/02/10.-JLPT-N5-Japanese-Ammo-with-Misa.png	(from https://www.classcentral.com/report/best-japanese-courses/)
03:17:40	58772/58772	---MCZ	200	added ('OK')	application/json	date:Wed,%2022%20Feb%202023%2001:17:40%20GMT	https://www.classcentral.com/report/wp-json/wp/v2/posts/73844	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/wp-json/wp/v2/posts/73844.json	(from https://www.classcentral.com/report/udemy-top-courses/)
03:17:41	2717/2717	---MCZ	200	added ('OK')	application/json	date:Wed,%2022%20Feb%202023%2001:17:41%20GMT	https://www.classcentral.com/report/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.classcentral.com%2Freport%2Fudemy-top-courses%2F	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/wp-json/oembed/1.0/embed79e1.json	(from https://www.classcentral.com/report/udemy-top-courses/)
03:17:42	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Feb%202023%2001:17:42%20GMT	https://www.classcentral.com/report/?p=73844	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/index4337.html	(from https://www.classcentral.com/report/udemy-top-courses/)
03:17:44	2852/2852	---MCZ	200	added ('OK')	text/xml	date:Wed,%2022%20Feb%202023%2001:17:43%20GMT	https://www.classcentral.com/report/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.classcentral.com%2Freport%2Fudemy-top-courses%2F&format=xml	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/wp-json/oembed/1.0/embed41e9	(from https://www.classcentral.com/report/udemy-top-courses/)
03:17:44	990/990	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/31a89e693f5048e0e80cb9b354e82bd9?s=35&d=mm&r=g	C:/Users/Sakhi/Desktop/classCentral/try/secure.gravatar.com/avatar/31a89e693f5048e0e80cb9b354e82bd9e843.png	(from https://www.classcentral.com/report/udemy-top-courses/)
03:17:45	1297/1297	---M--	200	added ('OK')	image/jpeg	date:Sun,%2029%20Nov%202020%2003:44:06%20GMT	https://secure.gravatar.com/avatar/98c6dc0eadb34b638c06984e992ceba8?s=35&d=mm&r=g	C:/Users/Sakhi/Desktop/classCentral/try/secure.gravatar.com/avatar/98c6dc0eadb34b638c06984e992ceba8e843.jpeg	(from https://www.classcentral.com/report/udemy-top-courses/)
03:17:46	990/990	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/568bdc0f936c96b9ed08d7e98a4707d9?s=35&d=mm&r=g	C:/Users/Sakhi/Desktop/classCentral/try/secure.gravatar.com/avatar/568bdc0f936c96b9ed08d7e98a4707d9e843.png	(from https://www.classcentral.com/report/udemy-top-courses/)
03:17:47	990/990	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/4ae1f4d980617dd065d10276d5a5fb38?s=35&d=mm&r=g	C:/Users/Sakhi/Desktop/classCentral/try/secure.gravatar.com/avatar/4ae1f4d980617dd065d10276d5a5fb38e843.png	(from https://www.classcentral.com/report/udemy-top-courses/)
03:17:49	122788/122788	---MCZ	200	added ('OK')	application/json	date:Wed,%2022%20Feb%202023%2001:17:49%20GMT	https://www.classcentral.com/report/wp-json/wp/v2/posts/72109	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/wp-json/wp/v2/posts/72109.json	(from https://www.classcentral.com/report/india-online-degrees/)
03:17:49	2841/2841	---MCZ	200	added ('OK')	application/json	date:Wed,%2022%20Feb%202023%2001:17:49%20GMT	https://www.classcentral.com/report/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.classcentral.com%2Freport%2Findia-online-degrees%2F	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/wp-json/oembed/1.0/embed5783.json	(from https://www.classcentral.com/report/india-online-degrees/)
